age,sex,country,week,population,deaths,out_of_sample,cumulative_deaths,death_rate,cumulative_death_rate,sex_label,country_label
65,women,switzerland,2020-01-20,897430.7486338798,638,FALSE,0,7.109183644210987e-4,0,Women,Switzerland
65,women,switzerland,2020-01-27,897731.6721311476,677,FALSE,0,7.54122886622517e-4,0,Women,Switzerland
65,women,switzerland,2020-02-03,898032.5956284154,658,FALSE,0,7.327128249053721e-4,0,Women,Switzerland
65,women,switzerland,2020-02-10,898333.5191256831,668,FALSE,0,7.435991040945921e-4,0,Women,Switzerland
65,women,switzerland,2020-02-17,898634.4426229508,638,TRUE,638,7.099661105107365e-4,7.099661105107365e-4,Women,Switzerland
65,women,switzerland,2020-02-24,898935.3661202185,616,TRUE,1254,6.852550508260008e-4,0.0013949834963243588,Women,Switzerland
65,women,switzerland,2020-03-02,899236.2896174863,649,TRUE,1903,7.217235419581089e-4,0.002116240216250048,Women,Switzerland
65,women,switzerland,2020-03-09,899537.2131147541,669,TRUE,2572,7.437157576655537e-4,0.0028592480249862544,Women,Switzerland
65,women,switzerland,2020-03-16,899838.1366120218,692,TRUE,3264,7.690271970528471e-4,0.0036273190334978216,Women,Switzerland
65,women,switzerland,2020-03-23,900139.0601092896,706,TRUE,3970,7.843232576911856e-4,0.004410429650189811,Women,Switzerland
65,women,switzerland,2020-03-30,900439.9836065574,831,TRUE,4801,9.22882163308178e-4,0.005331837865273842,Women,Switzerland
65,women,switzerland,2020-04-06,900740.9071038251,762,TRUE,5563,8.459702384896427e-4,0.006176026819839741,Women,Switzerland
65,women,switzerland,2020-04-13,901041.8306010929,727,TRUE,6290,8.068437838396603e-4,0.00698080797847519,Women,Switzerland
65,women,switzerland,2020-04-20,901342.7540983607,633,TRUE,6923,7.022855590970034e-4,0.007680762915684919,Women,Switzerland
65,women,switzerland,2020-04-27,901643.6775956284,577,TRUE,7500,6.39942378943597e-4,0.008318141840688001,Women,Switzerland
65,women,switzerland,2020-05-04,901944.6010928962,520,TRUE,8020,5.765320834227627e-4,0.008891898671251069,Women,Switzerland
65,women,switzerland,2020-05-11,902245.524590164,510,TRUE,8530,5.652563366625314e-4,0.009454189317120379,Women,Switzerland
65,women,switzerland,2020-05-18,902546.4480874317,506,TRUE,9036,5.606359662400251e-4,0.010011673104634125,Women,Switzerland
65,women,switzerland,2020-05-25,902847.3715846995,452,TRUE,9488,5.006383296067404e-4,0.010508974494045913,Women,Switzerland
65,women,switzerland,2020-06-01,903148.2950819673,459,TRUE,9947,5.08222185104543e-4,0.011013695153017188,Women,Switzerland
all,both,austria,2020-01-06,8982015.278688524,1702,FALSE,0,1.8948976896513488e-4,0,both,Austria
all,both,austria,2020-01-13,8982996.273224043,1797,FALSE,0,2.000446115464153e-4,0,both,Austria
all,both,austria,2020-01-20,8983977.267759563,1778,FALSE,0,1.9790789168408037e-4,0,both,Austria
all,both,austria,2020-01-27,8984958.262295082,1947,FALSE,0,2.166954974260132e-4,0,both,Austria
all,both,austria,2020-02-03,8985939.256830601,1678,FALSE,0,1.867361832792804e-4,0,both,Austria
all,both,austria,2020-02-10,8986920.25136612,1721,FALSE,0,1.9150053097871737e-4,0,both,Austria
all,both,austria,2020-02-17,8987901.245901639,1715,TRUE,1715,1.9081206536197945e-4,1.9081206536197945e-4,both,Austria
all,both,austria,2020-02-24,8988882.240437157,1768,TRUE,3483,1.9668741370829402e-4,3.8747865494682585e-4,both,Austria
all,both,austria,2020-03-02,8989863.234972676,1744,TRUE,5227,1.9399627718644607e-4,5.814326495719917e-4,both,Austria
all,both,austria,2020-03-09,8990844.229508197,1718,TRUE,6945,1.9108327940567328e-4,7.724524886335278e-4,both,Austria
all,both,austria,2020-03-16,8991825.224043716,1836,TRUE,8781,2.0418546337962873e-4,9.765536786146622e-4,both,Austria
all,both,austria,2020-03-23,8992806.218579235,1764,TRUE,10545,1.9615678989674625e-4,0.0011726039396038486,both,Austria
all,both,austria,2020-03-30,8993787.213114753,1828,TRUE,12373,2.0325141752680203e-4,0.0013757274557216201,both,Austria
all,both,austria,2020-04-06,8994768.207650274,1793,TRUE,14166,1.9933809950488873e-4,0.0015749155145489424,both,Austria
all,both,austria,2020-04-13,8995749.202185793,1701,TRUE,15867,1.890893089356793e-4,0.001763833077532289,both,Austria
all,both,austria,2020-04-20,8996730.196721312,1583,TRUE,17450,1.759528145655512e-4,0.001939593565488862,both,Austria
all,both,austria,2020-04-27,8997711.19125683,1477,TRUE,18927,1.6415285716607755e-4,0.00210353495435501,both,Austria
all,both,austria,2020-05-04,8998692.18579235,1510,TRUE,20437,1.6780216156121825e-4,0.002271107798560674,both,Austria
all,both,austria,2020-05-11,8999673.180327868,1475,TRUE,21912,1.6389484045089113e-4,0.002434755080650798,both,Austria
all,both,belgium,2020-01-06,11565707.639344262,2380,FALSE,0,2.0578075066532965e-4,0,both,Belgium
all,both,belgium,2020-01-13,11566669.469945354,2303,FALSE,0,1.9910657998692516e-4,0,both,Belgium
all,both,belgium,2020-01-20,11567631.300546449,2191,FALSE,0,1.8940783493821232e-4,0,both,Belgium
all,both,belgium,2020-01-27,11568593.131147541,2354,FALSE,0,2.034819595878117e-4,0,both,Belgium
all,both,belgium,2020-02-03,11569554.961748634,2161,FALSE,0,1.8678332979485534e-4,0,both,Belgium
all,both,belgium,2020-02-10,11570516.792349726,2298,FALSE,0,1.986082420725933e-4,0,both,Belgium
all,both,belgium,2020-02-17,11571478.62295082,2289,TRUE,2289,1.9781395918236477e-4,1.9781395918236477e-4,both,Belgium
all,both,belgium,2020-02-24,11572440.453551913,2231,TRUE,4520,1.9278561068899192e-4,3.905831287827178e-4,both,Belgium
all,both,belgium,2020-03-02,11573402.284153005,2204,TRUE,6724,1.9043665344786715e-4,5.809873220433115e-4,both,Belgium
all,both,belgium,2020-03-09,11574364.114754098,2217,TRUE,8941,1.9154400000030594e-4,7.72483041949813e-4,both,Belgium
all,both,belgium,2020-03-16,11575325.945355192,2545,TRUE,11486,2.1986421911697677e-4,9.922830729970904e-4,both,Belgium
all,both,belgium,2020-03-23,11576287.775956284,3175,TRUE,14661,2.742675425359078e-4,0.0012664681704311637,both,Belgium
all,both,belgium,2020-03-30,11577249.606557377,4018,TRUE,18679,3.470599785396522e-4,0.0016134229315933706,both,Belgium
all,both,belgium,2020-04-06,11578211.437158471,4274,TRUE,22953,3.6914164361200567e-4,0.0019824305441802446,both,Belgium
all,both,belgium,2020-04-13,11579173.267759563,3694,TRUE,26647,3.1902104878984565e-4,0.0023012869212514935,both,Belgium
all,both,belgium,2020-04-20,11580135.098360656,3021,TRUE,29668,2.6087778547831175e-4,0.0025619735649025335,both,Belgium
all,both,belgium,2020-04-27,11581096.928961748,2404,TRUE,32072,2.0757964593044124e-4,0.002769340434393141,both,Belgium
all,both,belgium,2020-05-04,11582058.759562843,2373,TRUE,34445,2.04885853997305e-4,0.0029739963088652216,both,Belgium
all,both,belgium,2020-05-11,11583020.590163935,2027,TRUE,36472,1.749975305855268e-4,0.0031487468848126953,both,Belgium
all,both,belgium,2020-05-18,11583982.420765027,2048,TRUE,38520,1.7679584840605674e-4,0.003325281289356106,both,Belgium
all,both,bulgaria,2020-01-06,6973010.377049181,2265,FALSE,0,3.2482383899140225e-4,0,both,Bulgaria
all,both,bulgaria,2020-01-13,6972022.1147540985,2169,FALSE,0,3.111005622615556e-4,0,both,Bulgaria
all,both,bulgaria,2020-01-20,6971033.852459016,2382,FALSE,0,3.416996747418971e-4,0,both,Bulgaria
all,both,bulgaria,2020-01-27,6970045.590163934,2417,FALSE,0,3.467696112936261e-4,0,both,Bulgaria
all,both,bulgaria,2020-02-03,6969057.327868853,2330,FALSE,0,3.34335031322309e-4,0,both,Bulgaria
all,both,bulgaria,2020-02-10,6968069.065573771,2294,FALSE,0,3.2921602504396323e-4,0,both,Bulgaria
all,both,bulgaria,2020-02-17,6967080.803278688,2148,TRUE,2148,3.083070314024717e-4,3.083070314024717e-4,both,Bulgaria
all,both,bulgaria,2020-02-24,6966092.540983606,2159,TRUE,4307,3.0992984765820396e-4,6.182806178156019e-4,both,Bulgaria
all,both,bulgaria,2020-03-02,6965104.278688525,2027,TRUE,6334,2.9102220424784053e-4,9.093905484488515e-4,both,Bulgaria
all,both,bulgaria,2020-03-09,6964116.016393443,2053,TRUE,8387,2.9479692687015317e-4,0.0012043165249196173,both,Bulgaria
all,both,bulgaria,2020-03-16,6963127.75409836,2018,TRUE,10405,2.8981229000318783e-4,0.0014942997410719373,both,Bulgaria
all,both,bulgaria,2020-03-23,6962139.491803279,2045,TRUE,12450,2.9373154651779606e-4,0.0017882434005606655,both,Bulgaria
all,both,bulgaria,2020-03-30,6961151.229508197,2005,TRUE,14455,2.8802707108284626e-4,0.002076524345387802,both,Bulgaria
all,both,bulgaria,2020-04-06,6960162.967213115,1995,TRUE,16450,2.866312196133546e-4,0.002363450407338187,both,Bulgaria
all,both,bulgaria,2020-04-13,6959174.7049180325,1990,TRUE,18440,2.8595344769742186e-4,0.002649739485196211,both,Bulgaria
all,both,bulgaria,2020-04-20,6958186.44262295,1950,TRUE,20390,2.802454369510872e-4,0.0029303612612475226,both,Bulgaria
all,both,bulgaria,2020-04-27,6957198.180327869,1865,TRUE,22255,2.6806768352143003e-4,0.003198845199340174,both,Bulgaria
all,both,bulgaria,2020-05-04,6956209.918032787,1885,TRUE,24140,2.7098089652433566e-4,0.00347028055283685,both,Bulgaria
all,both,bulgaria,2020-05-11,6955221.655737705,2054,TRUE,26194,2.953176910336933e-4,0.003766091333464733,both,Bulgaria
all,both,bulgaria,2020-05-18,6954233.393442623,1856,TRUE,28050,2.6688779265735945e-4,0.004033514323296838,both,Bulgaria
all,both,bulgaria,2020-05-25,6953245.131147541,1774,TRUE,29824,2.551326706508943e-4,0.004289220275925745,both,Bulgaria
all,both,bulgaria,2020-06-01,6952256.868852459,1853,TRUE,31677,2.665321542277618e-4,0.004556362142187162,both,Bulgaria
all,both,czechia,2020-01-06,10699583.62295082,2305,FALSE,0,0.00021542894389420247,0,both,Czechia
all,both,czechia,2020-01-13,10699961.718579235,2234,FALSE,0,2.087857937025064e-4,0,both,Czechia
all,both,czechia,2020-01-20,10700339.81420765,2324,FALSE,0,2.1718936410918926e-4,0,both,Czechia
all,both,czechia,2020-01-27,10700717.909836065,2357,FALSE,0,2.2026559524884339e-4,0,both,Czechia
all,both,czechia,2020-02-03,10701096.005464481,2346,FALSE,0,2.192298806404524e-4,0,both,Czechia
all,both,czechia,2020-02-10,10701474.101092897,2382,FALSE,0,2.2258615752354492e-4,0,both,Czechia
all,both,czechia,2020-02-17,10701852.196721312,2334,TRUE,2334,2.1809308866319973e-4,2.1809308866319973e-4,both,Czechia
all,both,czechia,2020-02-24,10702230.292349726,2344,TRUE,4678,2.1901976840056986e-4,4.3710515212366287e-4,both,Czechia
all,both,czechia,2020-03-02,10702608.387978142,2277,TRUE,6955,2.127518748193826e-4,6.498415851422073e-4,both,Czechia
all,both,czechia,2020-03-09,10702986.483606558,2288,TRUE,9243,2.1377210963542377e-4,8.635907383567403e-4,both,Czechia
all,both,czechia,2020-03-16,10703364.579234973,2313,TRUE,11556,2.1610027229076434e-4,0.0010796605043631963,both,Czechia
all,both,czechia,2020-03-23,10703742.674863389,2278,TRUE,13834,2.1282275454450553e-4,0.0012924451213207591,both,Czechia
all,both,czechia,2020-03-30,10704120.770491803,2298,TRUE,16132,2.1468367643374579e-4,0.0015070831454435105,both,Czechia
all,both,czechia,2020-04-06,10704498.86612022,2218,TRUE,18350,2.0720260030294166e-4,0.0017142325137777185,both,Czechia
all,both,czechia,2020-04-13,10704876.961748634,2101,TRUE,20451,1.962656840902918e-4,0.0019104376512758484,both,Czechia
all,both,czechia,2020-04-20,10705255.05737705,2008,TRUE,22459,1.875714300348478e-4,0.0020979416071477326,both,Czechia
all,both,denmark,2020-01-06,5782539.819672131,1149,FALSE,0,1.987016148321393e-4,0,both,Denmark
all,both,denmark,2020-01-13,5782928.568306011,1069,FALSE,0,1.8485443618632513e-4,0,both,Denmark
all,both,denmark,2020-01-20,5783317.31693989,1025,FALSE,0,1.772339202273541e-4,0,both,Denmark
all,both,denmark,2020-01-27,5783706.065573771,1087,FALSE,0,1.879417777590958e-4,0,both,Denmark
all,both,denmark,2020-02-03,5784094.81420765,1078,FALSE,0,1.8637315511358415e-4,0,both,Denmark
all,both,denmark,2020-02-10,5784483.56284153,1057,FALSE,0,1.8273022794808782e-4,0,both,Denmark
all,both,denmark,2020-02-17,5784872.31147541,1034,TRUE,1034,1.7874206107347634e-4,1.7874206107347634e-4,both,Denmark
all,both,denmark,2020-02-24,5785261.060109289,1021,TRUE,2055,1.7648296064632773e-4,3.552130108993178e-4,both,Denmark
all,both,denmark,2020-03-02,5785649.8087431695,1060,TRUE,3115,1.832119182875789e-4,5.384010617601964e-4,both,Denmark
all,both,denmark,2020-03-09,5786038.557377049,1064,TRUE,4179,1.8389092804150565e-4,7.222558160577558e-4,both,Denmark
all,both,denmark,2020-03-16,5786427.306010929,1138,TRUE,5317,1.96667121147076e-4,9.188744140061539e-4,both,Denmark
all,both,denmark,2020-03-23,5786816.054644808,1108,TRUE,6425,1.914697114159452e-4,0.001110282396974231,both,Denmark
all,both,denmark,2020-03-30,5787204.803278688,1153,TRUE,7578,1.992326242449167e-4,0.001309440439313078,both,Denmark
all,both,denmark,2020-04-06,5787593.551912568,1141,TRUE,8719,1.971458413182704e-4,0.0015064983264276948,both,Denmark
all,both,denmark,2020-04-13,5787982.300546448,1072,TRUE,9791,1.852113472943398e-4,0.001691608490073583,both,Denmark
all,both,denmark,2020-04-20,5788371.049180327,1082,TRUE,10873,1.869265102058754e-4,0.0018784213913756774,both,Denmark
all,both,denmark,2020-04-27,5788759.797814207,1043,TRUE,11916,1.8017676262777892e-4,0.0020584720071645385,both,Denmark
all,both,denmark,2020-05-04,5789148.546448087,1022,TRUE,12938,1.765371870837629e-4,0.0022348709652541335,both,Denmark
all,both,denmark,2020-05-11,5789537.295081967,948,TRUE,13886,1.6374365543949372e-4,0.002398464556363723,both,Denmark
all,both,denmark,2020-05-18,5789926.043715847,991,TRUE,14877,1.7115935376680528e-4,0.00256946287183528,both,Denmark
all,both,denmark,2020-05-25,5790314.792349727,963,TRUE,15840,0.00016631220141473721,0.0027356025653265184,both,Denmark
all,both,denmark,2020-06-01,5790703.540983606,956,TRUE,16796,1.6509220222273965e-4,0.0029005111177124844,both,Denmark
all,both,england_wales,2020-01-04,59665192.77103825,14057,FALSE,0,2.355979985507284e-4,0,both,England & Wales
all,both,england_wales,2020-01-11,59671717.14207651,12990,FALSE,0,2.176910707810069e-4,0,both,England & Wales
all,both,england_wales,2020-01-18,59678241.51311475,11853,FALSE,0,1.9861510157592716e-4,0,both,England & Wales
all,both,england_wales,2020-01-25,59684765.884153,11612,FALSE,0,1.9455550889717273e-4,0,both,England & Wales
all,both,england_wales,2020-02-01,59691290.25519126,10984,FALSE,0,1.8401344573121768e-4,0,both,England & Wales
all,both,england_wales,2020-02-08,59697814.62622951,10948,FALSE,0,1.8339029776124772e-4,0,both,England & Wales
all,both,england_wales,2020-02-15,59704338.99726776,10840,FALSE,0,1.8156134348118434e-4,0,both,England & Wales
all,both,england_wales,2020-02-22,59710863.36830601,10815,TRUE,10815,1.8112282070502608e-4,1.8112282070502608e-4,both,England & Wales
all,both,england_wales,2020-02-29,59717387.73934426,10892,TRUE,21707,1.8239243899183325e-4,3.634954712812821e-4,both,England & Wales
all,both,england_wales,2020-03-07,59723912.11038251,11017,TRUE,32724,1.8446547807582058e-4,5.47921240315254e-4,both,England & Wales
all,both,england_wales,2020-03-14,59730436.48142076,10646,TRUE,43370,1.7823409014115364e-4,7.260954808774971e-4,both,England & Wales
all,both,england_wales,2020-03-21,59736960.85245901,11142,TRUE,54512,1.8651769090695798e-4,9.125338688494071e-4,both,England & Wales
all,both,england_wales,2020-03-28,59743485.223497264,16387,TRUE,70899,2.742893210648339e-4,0.0011867235353741172,both,England & Wales
all,both,england_wales,2020-04-04,59750009.59453552,18516,TRUE,89415,3.0989116362741795e-4,0.0014964851153459482,both,England & Wales
all,both,england_wales,2020-04-11,59756533.96557377,22351,TRUE,111766,3.7403441124742265e-4,0.00187035613652541,both,England & Wales
all,both,england_wales,2020-04-18,59763058.336612016,21997,TRUE,133763,3.680701860353791e-4,0.0022382221345933727,both,England & Wales
all,both,england_wales,2020-04-25,59769582.707650274,17953,TRUE,151716,3.003701747059727e-4,0.002538347987839991,both,England & Wales
all,both,england_wales,2020-05-02,59776107.078688525,12657,TRUE,164373,2.1174011856172706e-4,0.002749811053831616,both,England & Wales
all,both,england_wales,2020-05-09,59782631.449726775,14573,TRUE,178946,2.4376645267371554e-4,0.0029932774061724216,both,England & Wales
all,both,england_wales,2020-05-16,59789155.820765026,12288,TRUE,191234,2.055222193943793e-4,0.0031984729902070907,both,England & Wales
all,both,england_wales,2020-05-23,59795680.19180328,9824,TRUE,201058,1.6429280457197078e-4,0.0033624168059478115,both,England & Wales
all,both,england_wales,2020-05-30,59802204.56284153,10709,TRUE,211767,1.79073665900506e-4,0.0035411236349568082,both,England & Wales
all,both,finland,2020-01-06,5536648.967213115,1068,FALSE,0,1.9289646252173005e-4,0,both,Finland
all,both,finland,2020-01-13,5536812.663934426,1057,FALSE,0,1.9090405692882918e-4,0,both,Finland
all,both,finland,2020-01-20,5536976.360655738,1039,FALSE,0,1.8764754124342195e-4,0,both,Finland
all,both,finland,2020-01-27,5537140.05737705,1073,FALSE,0,1.9378234772487974e-4,0,both,Finland
all,both,finland,2020-02-03,5537303.75409836,1114,FALSE,0,2.0118094463853243e-4,0,both,Finland
all,both,finland,2020-02-10,5537467.450819672,1097,FALSE,0,1.9810500192423143e-4,0,both,Finland
all,both,finland,2020-02-17,5537631.147540984,1088,TRUE,1088,1.9647390210941236e-4,1.9647390210941236e-4,both,Finland
all,both,finland,2020-02-24,5537794.844262295,1048,TRUE,2136,1.8924500265404956e-4,3.8571309701245215e-4,both,Finland
all,both,finland,2020-03-02,5537958.540983606,1100,TRUE,3236,1.9862915040975138e-4,5.843308461145049e-4,both,Finland
all,both,finland,2020-03-09,5538122.237704918,1097,TRUE,4333,1.9808157944426548e-4,7.823951538122173e-4,both,Finland
all,both,finland,2020-03-16,5538285.934426229,1118,TRUE,5451,2.0186751157979453e-4,9.842395399118605e-4,both,Finland
all,both,finland,2020-03-23,5538449.631147541,1105,TRUE,6556,1.995143178310442e-4,0.0011837247671496161,both,Finland
all,both,finland,2020-03-30,5538613.327868853,1104,TRUE,7660,1.9932787046984503e-4,0.0013830176519918594,both,Finland
all,both,finland,2020-04-06,5538777.0245901635,1176,TRUE,8836,2.123212389267497e-4,0.0015952980162897623,both,Finland
all,both,finland,2020-04-13,5538940.721311475,1088,TRUE,9924,1.9642744971323512e-4,0.0017916783188916777,both,Finland
all,both,finland,2020-04-20,5539104.418032787,1130,TRUE,11054,2.0400409790457055e-4,0.0019956294674664805,both,Finland
all,both,finland,2020-04-27,5539268.114754098,1118,TRUE,12172,2.0183171798854712e-4,0.0021974022105157383,both,Finland
all,both,finland,2020-05-04,5539431.81147541,1057,TRUE,13229,1.90813793900366e-4,0.0023881510685978637,both,Finland
all,both,finland,2020-05-11,5539595.508196721,1085,TRUE,14314,1.9586267596516176e-4,0.002583943173977259,both,Finland
all,both,finland,2020-05-18,5539759.2049180325,918,TRUE,15232,1.6571117372484836e-4,0.0027495779936567433,both,Finland
all,both,finland,2020-05-25,5539922.901639344,921,TRUE,16153,1.6624780098067118e-4,0.0029157445485784813,both,Finland
all,both,france,2020-01-06,65205157.09836066,13318,FALSE,0,2.0424764838630887e-4,0,both,France
all,both,france,2020-01-13,65207907.00819672,12744,FALSE,0,1.9543642151247182e-4,0,both,France
all,both,france,2020-01-20,65210656.91803279,12474,FALSE,0,1.9128775248621285e-4,0,both,France
all,both,france,2020-01-27,65213406.82786886,12678,FALSE,0,1.9440787740876122e-4,0,both,France
all,both,france,2020-02-03,65216156.73770492,12561,FALSE,0,1.926056460290893e-4,0,both,France
all,both,france,2020-02-10,65218906.64754099,12410,FALSE,0,1.902822454087845e-4,0,both,France
all,both,france,2020-02-17,65221656.55737705,11990,TRUE,11990,1.8383464378050733e-4,1.8383464378050733e-4,both,France
all,both,france,2020-02-24,65224406.46721312,12174,TRUE,24164,1.8664792306112595e-4,3.704748162353415e-4,both,France
all,both,france,2020-03-02,65227156.37704918,12283,TRUE,36447,1.8831113729682528e-4,5.587703346948946e-4,both,France
all,both,france,2020-03-09,65229906.28688525,12655,TRUE,49102,1.9400610426055973e-4,7.527528827658636e-4,both,France
all,both,france,2020-03-16,65232656.19672131,14042,TRUE,63144,2.152602824826528e-4,9.679814326367062e-4,both,France
all,both,france,2020-03-23,65235406.10655738,16173,TRUE,79317,2.4791751849574694e-4,0.00121585814719144,both,France
all,both,france,2020-03-30,65238156.01639344,18739,TRUE,98056,2.8723987838177325e-4,0.0015030467748867688,both,France
all,both,france,2020-04-06,65240905.92622951,17508,TRUE,115564,2.68359241053412e-4,0.0017713426623884227,both,France
all,both,france,2020-04-13,65243655.836065575,15438,TRUE,131002,2.3662070744150633e-4,0.0020078887107301603,both,France
all,both,france,2020-04-20,65246405.745901644,12846,TRUE,143848,1.9688440846884355e-4,0.002204688493649868,both,France
all,both,france,2020-04-27,65249155.655737706,11313,TRUE,155161,1.7338155392674707e-4,0.0023779771315148943,both,France
all,both,france,2020-05-04,65251905.56557377,11078,TRUE,166239,1.6977281972045026e-4,0.0025476497361895585,both,France
all,both,france,2020-05-11,65254655.475409836,10719,TRUE,176958,1.6426414210460864e-4,0.0027118065172634888,both,France
all,both,france,2020-05-18,65257405.385245904,11004,TRUE,187962,1.6862454054123187e-4,0.0028803167838250656,both,France
all,both,hungary,2020-01-06,9671916.721311476,2582,FALSE,0,2.669584607062136e-4,0,both,Hungary
all,both,hungary,2020-01-13,9671451.393442623,2582,FALSE,0,2.669713050256998e-4,0,both,Hungary
all,both,hungary,2020-01-20,9670986.06557377,2718,FALSE,0,2.810468324088877e-4,0,both,Hungary
all,both,hungary,2020-01-27,9670520.737704918,2798,FALSE,0,2.893329196938409e-4,0,both,Hungary
all,both,hungary,2020-02-03,9670055.409836065,2633,FALSE,0,2.722838586138605e-4,0,both,Hungary
all,both,hungary,2020-02-10,9669590.081967212,2750,FALSE,0,2.8439675070905706e-4,0,both,Hungary
all,both,hungary,2020-02-17,9669124.754098361,2584,TRUE,2584,2.672423891215949e-4,2.672423891215949e-4,both,Hungary
all,both,hungary,2020-02-24,9668659.426229509,2778,TRUE,5362,2.873200800168569e-4,5.545753308316727e-4,both,Hungary
all,both,hungary,2020-03-02,9668194.098360656,2604,TRUE,7966,2.6933675239738264e-4,8.239387748070468e-4,both,Hungary
all,both,hungary,2020-03-09,9667728.770491803,2576,TRUE,10542,2.664534826279531e-4,0.0010904319153198297,both,Hungary
all,both,hungary,2020-03-16,9667263.44262295,2792,TRUE,13334,2.8880975640842435e-4,0.0013792941590078547,both,Hungary
all,both,hungary,2020-03-23,9666798.1147541,2581,TRUE,15915,2.6699636936254096e-4,0.001646356923054955,both,Hungary
all,both,hungary,2020-03-30,9666332.786885247,2517,TRUE,18432,2.603883039713808e-4,0.0019068244810490627,both,Hungary
all,both,hungary,2020-04-06,9665867.459016394,2561,TRUE,20993,2.6495293990515874e-4,0.002171869218051151,both,Hungary
all,both,hungary,2020-04-13,9665402.131147541,2496,TRUE,23489,2.582406780527463e-4,0.0024302144578449347,both,Hungary
all,both,hungary,2020-04-20,9664936.803278688,2338,TRUE,25827,2.419053582644087e-4,0.0026722368211697534,both,Hungary
all,both,hungary,2020-04-27,9664471.475409836,2213,TRUE,28040,2.2898303395387222e-4,0.0029013485187829088,both,Hungary
all,both,hungary,2020-05-04,9664006.147540983,2186,TRUE,30226,2.2620018723355532e-4,0.003127688407740825,both,Hungary
all,both,hungary,2020-05-11,9663540.81967213,2193,TRUE,32419,2.2693545160338085e-4,0.003354774466725948,both,Hungary
all,both,italy,2020-01-06,56368202.6284153,13013,FALSE,0,2.3085710370761628e-4,0,both,Italy
all,both,italy,2020-01-13,56366378.80327869,13074,FALSE,0,2.3194677887023528e-4,0,both,Italy
all,both,italy,2020-01-20,56364554.97814208,13037,FALSE,0,2.3129784321114023e-4,0,both,Italy
all,both,italy,2020-01-27,56362731.153005466,12884,FALSE,0,2.285907679850425e-4,0,both,Italy
all,both,italy,2020-02-03,56360907.32786885,12603,FALSE,0,2.2361243985453334e-4,0,both,Italy
all,both,italy,2020-02-10,56359083.50273224,12633,FALSE,0,2.2415197719436944e-4,0,both,Italy
all,both,italy,2020-02-17,56357259.67759563,12267,TRUE,12267,2.1766494805063502e-4,2.1766494805063502e-4,both,Italy
all,both,italy,2020-02-24,56355435.85245901,12700,TRUE,24967,2.253553682602891e-4,4.4302736057910534e-4,both,Italy
all,both,italy,2020-03-02,56353612.027322404,13674,TRUE,38641,2.4264638073900777e-4,6.856880794307445e-4,both,Italy
all,both,italy,2020-03-09,56351788.202185795,17130,TRUE,55771,3.039832549508261e-4,9.896935266703166e-4,both,Italy
all,both,italy,2020-03-16,56349964.37704918,20683,TRUE,76454,3.6704548492002236e-4,0.0013567710440494797,both,Italy
all,both,italy,2020-03-23,56348140.55191257,22000,TRUE,98454,3.904299198610073e-4,0.0017472448786361643,both,Italy
all,both,italy,2020-03-30,56346316.72677596,19179,TRUE,117633,3.4037717306348926e-4,0.002087678606756214,both,Italy
all,both,italy,2020-04-06,56344492.90163934,17260,TRUE,134893,3.0632984895490685e-4,0.002394076032159574,both,Italy
all,both,italy,2020-04-13,56342669.07650273,15122,TRUE,150015,0.00026839339079707376,0.0026625469197475876,both,Italy
all,both,italy,2020-04-20,56340845.251366116,13204,TRUE,163219,2.3435928128323275e-4,0.002896992391076035,both,Italy
all,both,italy,2020-04-27,56339021.42622951,11738,TRUE,174957,2.083458267973251e-4,0.0031054320002538425,both,Italy
all,both,italy,2020-05-04,56337197.6010929,11014,TRUE,185971,1.9550138219488462e-4,0.0033010339157585698,both,Italy
all,both,netherlands,2020-01-06,17316612.95081967,3102,FALSE,0,1.7913433815318767e-4,0,both,Netherlands
all,both,netherlands,2020-01-13,17318061.032786887,3364,FALSE,0,1.9424807394033376e-4,0,both,Netherlands
all,both,netherlands,2020-01-20,17319509.1147541,3153,FALSE,0,1.8204903956048213e-4,0,both,Netherlands
all,both,netherlands,2020-01-27,17320957.19672131,3043,FALSE,0,1.7568313144818637e-4,0,both,Netherlands
all,both,netherlands,2020-02-03,17322405.278688524,3160,FALSE,0,1.8242270338101932e-4,0,both,Netherlands
all,both,netherlands,2020-02-10,17323853.36065574,3192,FALSE,0,1.8425461896654942e-4,0,both,Netherlands
all,both,netherlands,2020-02-17,17325301.44262295,3198,TRUE,3198,1.8458553293234023e-4,1.8458553293234023e-4,both,Netherlands
all,both,netherlands,2020-02-24,17326749.524590164,2957,TRUE,6155,1.7066097687875147e-4,3.552310830871543e-4,both,Netherlands
all,both,netherlands,2020-03-02,17328197.606557377,3094,TRUE,9249,1.7855290378435905e-4,5.337543009377948e-4,both,Netherlands
all,both,netherlands,2020-03-09,17329645.68852459,3098,TRUE,12347,1.7876880206797567e-4,7.124785019797596e-4,both,Netherlands
all,both,netherlands,2020-03-16,17331093.770491805,3216,TRUE,15563,1.8556243723495471e-4,8.979814087958955e-4,both,Netherlands
all,both,netherlands,2020-03-23,17332541.852459017,3609,TRUE,19172,2.0822104632552675e-4,0.00110612743146384,both,Netherlands
all,both,netherlands,2020-03-30,17333989.93442623,4452,TRUE,23624,2.5683642466862696e-4,0.0013628714502182486,both,Netherlands
all,both,netherlands,2020-04-06,17335438.01639344,5082,TRUE,28706,2.931567114251254e-4,0.00165591431683779,both,Netherlands
